"date","pressure_average(hPa)","pressure_sea_level(hPa)","precipitation_sum(mm)","precipitation_max_1hour(mm)","precipitation_max_10minutes(mm)","temperature_average(℃)","temperature_max(℃)","temperature_min(℃)","humidity_average(%)","humidity_min(%)","wind_average_speed(m/s)","wind_max_speed(m/s)","wind_max_speed_direction(m/s)","wind_max_instantaneous_speed(m/s)","wind_max_instantaneous_direction(m/s)","sunshine_duration_(h)","snow_fall(cm)","snow_depth(cm)","weatherdaytime (06:00-18:00)","weathernighttime (18:00-06:00)","block_no","Source_Sheet"
2022-07-27,1009.7,1012.6,0,0,0,22.1,25.1,18.8,82,71,2.5,4.1,"北西",5.3,"西北西",9.7,0,0,NA,NA,"47406","47406_2022_7"
2022-07-28,1012.3,1015.2,0,0,0,22,24.3,20.7,84,74,2.3,4.2,"北",5.5,"北",6.8,0,0,NA,NA,"47406","47406_2022_7"
2022-07-29,1013.8,1016.7,0,0,0,22.5,25.5,20.1,81,69,2.3,4.3,"西",5.6,"西",3.2,0,0,NA,NA,"47406","47406_2022_7"
2022-07-30,1010.2,1013.1,0,0,0,22.5,26.5,18.6,87,73,3.8,6.7,"西",10.4,"西南西",10.5,0,0,NA,NA,"47406","47406_2022_7"
2022-07-31,1007.2,1010.1,0,0,0,23.5,25.4,21.7,88,76,5.2,12.6,"西南西",18.2,"西南西",2.4,0,0,NA,NA,"47406","47406_2022_7"
2022-07-01,1011.6,1014.7,0,0,0,20.4,24.5,16.9,79,65,3.1,5.6,"東南東",7.9,"東南東",5.4,0,0,"曇一時晴","曇","47412","47412_2022_7"
2022-07-02,1009.3,1012.3,0,0,0,21.5,24.9,18.4,81,71,1.5,2.7,"北",4.1,"北",0.3,0,0,"曇後一時雨","晴後一時薄曇","47412","47412_2022_7"
2022-07-03,1004.6,1007.6,0,0,0,25.9,32,19,72,50,1.6,3.7,"北",6.5,"北北西",10.9,0,0,"晴一時曇","晴一時曇","47412","47412_2022_7"
2022-07-04,1003.7,1006.6,0,0,0,24.8,31.5,20.6,76,51,2.3,5.6,"西北西",8.4,"北西",4.7,0,0,"曇一時雨","曇","47412","47412_2022_7"
2022-07-05,1005.9,1008.9,0,0,0,23.6,27.5,20.8,84,66,1.8,5,"北西",8.2,"北北西",4.9,0,0,"曇後一時晴","晴時々曇","47412","47412_2022_7"
2022-07-06,1008.8,1011.8,0,0,0,24.8,30.8,20.7,76,49,2.6,6.1,"南南東",8.5,"南",13.7,0,0,"晴","曇時々晴","47412","47412_2022_7"
2022-07-07,1010.3,1013.3,0,0,0,25,30.4,21.2,71,47,2.5,5.9,"北北西",8.6,"南",12.3,0,0,"晴","快晴","47412","47412_2022_7"
2022-07-08,1007.9,1011,0,0,0,23.2,27.2,19.6,72,60,5.1,10.5,"南南東",13.9,"南南東",14.1,0,0,"晴","晴","47412","47412_2022_7"
2022-07-09,1005.2,1008.2,0,0,0,24.2,29.8,17.7,68,53,3.6,6.6,"南南東",10.4,"南東",7.2,0,0,"曇","曇一時雨","47412","47412_2022_7"
2022-07-10,1003.7,1006.6,0.5,0.5,0.5,24.8,30,21.7,75,57,2.8,6.9,"北北西",11.8,"北西",8.4,0,0,"晴一時雨","晴後一時曇","47412","47412_2022_7"
2022-07-11,1006.8,1009.8,0,0,0,24.3,29,21.6,78,60,3.1,7,"南南東",10,"南南東",5.5,0,0,"晴後曇時々雨","曇","47412","47412_2022_7"
2022-07-12,1007.5,1010.5,0.5,0.5,0.5,24.4,27.8,21.9,80,65,4.4,9.1,"南南東",13.1,"南南東",2,0,0,"曇後一時雨","曇時々雨","47412","47412_2022_7"
2022-07-13,1006.9,1009.9,0,0,0,23.8,27.4,21.4,77,59,3.4,6,"南南東",8.9,"南南東",1,0,0,"雨時々曇","曇時々雨後一時晴","47412","47412_2022_7"
2022-07-14,1005.1,1008.1,0,0,0,22.9,26.4,20.8,72,59,5.3,9.3,"南南東",14.2,"南南東",10,0,0,"晴一時曇","曇後一時雨","47412","47412_2022_7"
2022-07-15,1004.1,1007.1,0,0,0,21.2,23.5,19.8,76,68,7.9,11.6,"南南東",18.6,"南南東",1.1,0,0,"曇一時雨","曇一時雨","47412","47412_2022_7"
2022-07-16,1005.5,1008.6,1.5,1,0.5,20.3,21.8,18.8,79,71,4.6,9.7,"南南東",16.3,"南南東",0,0,0,"雨時々曇","曇","47412","47412_2022_7"
2022-07-17,999.4,1002.4,49,10,2.5,20.3,23.5,19.2,88,63,1.3,3.4,"東南東",5.9,"南東",0,0,0,"大雨一時曇","雨後曇","47412","47412_2022_7"
2022-07-18,999.6,1002.6,0.5,0.5,0.5,19.8,21.4,18.4,89,77,2.3,4.9,"北北西",9.4,"北北西",0,0,0,"曇一時雨","曇後一時晴","47412","47412_2022_7"
2022-07-19,999.6,1002.6,0,0,0,23.2,28.9,17.9,77,59,3.4,7.7,"南南東",11.7,"南南東",7.6,0,0,"曇後晴","晴後曇一時雨","47412","47412_2022_7"
2022-07-20,1000,1003,1.5,1,0.5,22.9,27.2,20.9,84,65,3,6.6,"北北西",10.3,"北北西",5.3,0,0,"曇一時雨後晴","晴後曇","47412","47412_2022_7"
2022-07-21,1002.4,1005.4,0,0,0,21.8,25.8,19.6,80,66,3.8,6.8,"北北西",11.6,"北北西",7.4,0,0,"曇後晴","晴後一時曇","47412","47412_2022_7"
2022-07-22,1002.2,1005.3,2,1.5,0.5,22,26.7,18.5,79,60,1.8,5,"北北西",7.8,"北北西",5.6,0,0,"曇","雨一時曇","47412","47412_2022_7"
2022-07-23,1000.6,1003.6,7.5,2.5,1,21.2,24.2,19.4,87,75,2.4,5.7,"北北西",9.9,"西北西",0.1,0,0,"雨後曇","曇","47412","47412_2022_7"
2022-07-24,1004.1,1007.1,0,0,0,20.9,23.5,19.3,82,70,4.4,8.8,"北西",14.4,"北西",2.8,0,0,"曇後晴","晴後曇一時雨","47412","47412_2022_7"
2022-07-25,1008.1,1011.1,0,0,0,21.2,23.7,18.7,82,70,2.1,5.4,"北西",8.6,"北西",3.1,0,0,"曇後一時晴","晴後一時曇","47412","47412_2022_7"
2022-07-26,1008.2,1011.3,0,0,0,23.2,27.8,19.1,77,62,1.8,5.8,"北北西",8.3,"北北西",6.2,0,0,"曇時々晴","曇一時晴","47412","47412_2022_7"
2022-07-27,1009.3,1012.3,0,0,0,24.1,28.9,21.9,78,59,2.5,7.6,"北北西",11.5,"北西",5.1,0,0,"曇一時晴","曇一時晴","47412","47412_2022_7"
2022-07-28,1012,1015,0,0,0,23.6,26.5,22.2,77,65,3.9,7.1,"北北西",10.9,"北北西",2.2,0,0,"曇後一時晴","曇","47412","47412_2022_7"
2022-07-29,1013.6,1016.6,0,0,0,24.3,28.9,21.9,77,57,2.4,6.8,"北北西",9.9,"北北西",9.6,0,0,"薄曇一時晴","晴一時曇","47412","47412_2022_7"
2022-07-30,1010.1,1013.1,0,0,0,25.3,30.8,20.9,76,53,2.2,3.9,"東",6.3,"東",13,0,0,"快晴","晴","47412","47412_2022_7"
2022-07-31,1007.4,1010.4,0,0,0,26,32.9,21.6,77,49,3.1,7.8,"西北西",12.1,"西",9.9,0,0,"晴後一時曇","曇一時雨","47412","47412_2022_7"
2022-07-01,1009.5,1015.6,0,0,0,19.5,23.9,16.5,81,63,3.8,6.7,"南南東",9.9,"南南東",4.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-02,1006.7,1012.7,0,0,0,20.5,24.6,17.9,88,77,1.7,3.2,"南南西",5.3,"南南東",0,0,0,NA,NA,"47413","47413_2022_7"
2022-07-03,1002,1007.9,0,0,0,24.9,32.3,17.5,77,52,2,4.1,"南南東",7.9,"南南東",10.5,0,0,NA,NA,"47413","47413_2022_7"
2022-07-04,1001.1,1007,1.5,1,0.5,24.1,30.6,19.2,82,52,2.6,6.7,"南",10.8,"南",6.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-05,1003.1,1009,0,0,0,23.4,28.4,21.1,88,65,2.3,5.8,"南西",9.8,"南西",2.5,0,0,NA,NA,"47413","47413_2022_7"
2022-07-06,1006.5,1012.4,0,0,0,23.4,29.5,20,83,62,3.2,6.9,"南南東",10.5,"南南東",6.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-07,1008,1013.9,0,0,0,23,29.7,18.5,77,48,3.7,7.5,"南南東",10.9,"南",8.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-08,1006.1,1012,0,0,0,21.2,26.4,17.9,84,65,4.1,7,"南",11.5,"南",4.4,0,0,NA,NA,"47413","47413_2022_7"
2022-07-09,1002.7,1008.6,0,0,0,23.2,28.9,16.7,74,45,2.4,5.1,"南",8.5,"南",6.6,0,0,NA,NA,"47413","47413_2022_7"
2022-07-10,1000.5,1006.4,3,2.5,1,23.9,31.4,19.9,81,50,3.6,7.4,"北北東",11.3,"北東",6.8,0,0,NA,NA,"47413","47413_2022_7"
2022-07-11,1004.4,1010.3,0,0,0,23.3,27.8,19.4,81,63,3.6,8,"南南東",12.4,"南南東",9.4,0,0,NA,NA,"47413","47413_2022_7"
2022-07-12,1005.2,1011.1,0,0,0,23.6,28.7,20.3,86,66,2.8,7.3,"南",11.3,"南",4,0,0,NA,NA,"47413","47413_2022_7"
2022-07-13,1004.7,1010.7,6,4,2,22.2,27.1,20.3,87,68,2.4,4.9,"南南東",7.4,"南南東",0.9,0,0,NA,NA,"47413","47413_2022_7"
2022-07-14,1003,1009,0,0,0,20.9,24.4,18.1,85,72,3.6,6.7,"南南東",10.2,"南",0,0,0,NA,NA,"47413","47413_2022_7"
2022-07-15,1001.6,1007.6,0,0,0,21.5,28.6,15.9,76,50,3.3,7.4,"南南東",11.3,"南",8.3,0,0,NA,NA,"47413","47413_2022_7"
2022-07-16,1003.1,1009.1,0,0,0,19.6,21.3,18.5,86,78,1.6,5.5,"南南西",8.7,"南南西",0,0,0,NA,NA,"47413","47413_2022_7"
2022-07-17,996.4,1002.4,48.5,13.5,2.5,20.2,23.9,18.7,89,67,2,5.3,"北北東",7.8,"北北東",0.2,0,0,NA,NA,"47413","47413_2022_7"
2022-07-18,996.5,1002.5,2.5,1,0.5,20.3,24.5,17.3,89,70,2.1,3.9,"南西",6.9,"北西",1.3,0,0,NA,NA,"47413","47413_2022_7"
2022-07-19,997.3,1003.2,0,0,0,22.1,28.4,16.1,82,61,3.3,6.9,"南南東",10.6,"南",10.6,0,0,NA,NA,"47413","47413_2022_7"
2022-07-20,997.1,1003.1,13.5,5.5,3.5,21.5,26.6,19.4,94,69,2,4.4,"北西",8.4,"北西",1.6,0,0,NA,NA,"47413","47413_2022_7"
2022-07-21,999.3,1005.3,0,0,0,21.4,27.8,16.9,82,60,2.5,4.8,"西",7.9,"北西",9,0,0,NA,NA,"47413","47413_2022_7"
2022-07-22,999.4,1005.3,3,2.5,1,21.6,27.5,17.7,86,62,1.8,5.4,"南",8.8,"南南西",2.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-23,997.6,1003.6,12.5,4,1.5,20,24.3,17.2,91,77,3.7,6.6,"北北東",10.4,"北",0.6,0,0,NA,NA,"47413","47413_2022_7"
2022-07-24,1001.2,1007.2,0,0,0,20.2,22.9,18.7,88,74,2.2,4.9,"西北西",8.8,"北西",0.4,0,0,NA,NA,"47413","47413_2022_7"
2022-07-25,1005,1010.9,0,0,0,21.4,26.6,18,82,61,1.9,5,"西",6.7,"西",7.2,0,0,NA,NA,"47413","47413_2022_7"
2022-07-26,1005.4,1011.3,0,0,0,22.9,28.7,17,81,59,2.4,4.9,"南南西",7.7,"南南西",10.6,0,0,NA,NA,"47413","47413_2022_7"
2022-07-27,1006.3,1012.3,0,0,0,23.4,30.3,20,81,49,1.7,4.6,"西北西",8.9,"西",7.5,0,0,NA,NA,"47413","47413_2022_7"
2022-07-28,1009,1014.9,0,0,0,22.8,27.2,19.6,83,66,2.3,4.1,"西北西",7,"北西",4.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-29,1010.6,1016.6,0,0,0,23.2,30.3,18.7,82,52,1.6,6,"西",8.2,"西南西",8.1,0,0,NA,NA,"47413","47413_2022_7"
2022-07-30,1007.7,1013.6,0,0,0,23.7,29.4,19.7,84,63,3,6.7,"南",10.9,"南南東",9,0,0,NA,NA,"47413","47413_2022_7"
2022-07-31,1004.7,1010.6,0,0,0,24.1,28.7,20.7,85,70,2.5,6.3,"北西",10.4,"北西",3.7,0,0,NA,NA,"47413","47413_2022_7"
2022-07-01,1011.5,1014.6,0,0,0,19.8,23,16.6,86,73,1.2,2.3,"北東",3.8,"北",1.7,0,0,NA,NA,"47411","47411_2022_7"
2022-07-02,1009.2,1012.3,0,0,0,20.1,22.5,18.3,90,81,1.1,2.3,"北東",3.7,"東北東",0.1,0,0,NA,NA,"47411","47411_2022_7"
2022-07-03,1004.3,1007.3,0,0,0,25.8,31.3,18.3,70,52,3.2,8.9,"西南西",16.3,"西南西",12.5,0,0,NA,NA,"47411","47411_2022_7"
2022-07-04,1003.7,1006.7,0,0,0,23,27.8,19.3,83,62,1.5,3.3,"西南西",7.4,"西",4.3,0,0,NA,NA,"47411","47411_2022_7"
2022-07-05,1006,1009.1,0,0,0,21.2,25.8,19.4,95,79,1.5,3.8,"東",5.5,"東南東",6.1,0,0,NA,NA,"47411","47411_2022_7"
2022-07-06,1008.9,1011.9,0,0,0,22.5,27.4,19.2,90,71,1.5,3.3,"北東",5.6,"西北西",7.5,0,0,NA,NA,"47411","47411_2022_7"
2022-07-07,1010.3,1013.3,0,0,0,22.8,28.6,19.4,85,61,1.5,3.5,"北西",6.6,"北北西",9.1,0,0,NA,NA,"47411","47411_2022_7"
2022-07-08,1007.2,1010.3,0,0,0,23.3,29.4,17.9,78,56,1.8,6.6,"東",10.1,"東南東",12.3,0,0,NA,NA,"47411","47411_2022_7"
2022-07-09,1004.8,1007.8,0,0,0,22.6,29.1,16.3,77,57,1.9,4.6,"東",8.5,"東",4.9,0,0,NA,NA,"47411","47411_2022_7"
2022-07-10,1003.8,1006.8,0.5,0.5,0.5,23.9,29.3,20.9,82,60,1.5,3,"北西",6,"北北西",8.4,0,0,NA,NA,"47411","47411_2022_7"
2022-07-11,1006.6,1009.6,0,0,0,23,28.5,20.2,90,66,1.6,3.6,"東",5.1,"西南西",4.3,0,0,NA,NA,"47411","47411_2022_7"
2022-07-12,1006.8,1009.8,1.5,1.5,0.5,24.3,29,20.9,83,62,1.3,4.9,"東",7.9,"東",1.3,0,0,NA,NA,"47411","47411_2022_7"
2022-07-13,1006.6,1009.7,5.5,2.5,1,23.2,26.6,21,88,70,1.1,2.2,"北西",3.9,"北西",0.4,0,0,NA,NA,"47411","47411_2022_7"
2022-07-14,1004.1,1007.1,0,0,0,23.2,29,19.4,77,56,2.6,8.8,"東",12.6,"東",11.6,0,0,NA,NA,"47411","47411_2022_7"
2022-07-15,1002.5,1005.5,0,0,0,21.8,24.7,17.8,74,61,3.1,6.6,"東",12.4,"東",0.8,0,0,NA,NA,"47411","47411_2022_7"
2022-07-16,1004.8,1007.9,4.5,3,1,19.9,22.2,18.6,88,68,1.7,5.8,"東",8.4,"東南東",0.4,0,0,NA,NA,"47411","47411_2022_7"
2022-07-17,999.3,1002.3,46.5,12,4,19.9,23,18.6,92,66,1.1,2.8,"東",4.2,"東北東",1.2,0,0,NA,NA,"47411","47411_2022_7"
2022-07-18,999.6,1002.7,0.5,0.5,0.5,19,20.6,16.5,93,82,1.3,2.5,"北北西",5.5,"北北西",0,0,0,NA,NA,"47411","47411_2022_7"
2022-07-19,999.5,1002.5,7.5,7.5,4,21.6,27,16.4,88,66,1.2,2.8,"東北東",4.2,"東北東",4.9,0,0,NA,NA,"47411","47411_2022_7"
2022-07-20,1000.1,1003.1,0,0,0,22,26.4,20.1,91,73,1.7,4.1,"北西",8,"北北西",4.2,0,0,NA,NA,"47411","47411_2022_7"
2022-07-21,1002.6,1005.6,0,0,0,21.2,25.2,17.5,84,69,2.5,3.7,"北北西",7.6,"西北西",9.5,0,0,NA,NA,"47411","47411_2022_7"
2022-07-22,1002.3,1005.4,0,0,0,20.7,24.3,17.1,84,75,1.9,3.4,"北東",6.1,"北北東",7.7,0,0,NA,NA,"47411","47411_2022_7"
2022-07-23,1000.8,1003.8,16,6.5,2.5,20.3,23.1,18.7,92,80,1.8,3.4,"北西",6.9,"西北西",0.7,0,0,NA,NA,"47411","47411_2022_7"
2022-07-24,1004.5,1007.6,0.5,0.5,0.5,19.9,22.5,18.6,90,75,2.2,3.5,"西",6.7,"西",1,0,0,NA,NA,"47411","47411_2022_7"
2022-07-25,1008.1,1011.2,0,0,0,20.3,22.9,18.2,87,75,1.6,3.3,"北東",4.9,"北東",0.7,0,0,NA,NA,"47411","47411_2022_7"
2022-07-26,1008.4,1011.4,0,0,0,21.3,25.3,17.3,86,68,1.6,3.3,"北東",4.9,"北東",9.8,0,0,NA,NA,"47411","47411_2022_7"
2022-07-27,1009.5,1012.6,0,0,0,22.4,25.7,19.4,86,75,2,3.8,"東北東",6.4,"北北西",9.5,0,0,NA,NA,"47411","47411_2022_7"
2022-07-28,1012.2,1015.3,0,0,0,22.4,25.5,19.9,85,72,1.7,3.6,"北西",6.6,"北北西",0.2,0,0,NA,NA,"47411","47411_2022_7"
2022-07-29,1013.6,1016.7,0,0,0,22.9,26.2,20,84,72,1.8,3.8,"北北西",6.6,"北北西",5.2,0,0,NA,NA,"47411","47411_2022_7"
2022-07-30,1010.2,1013.2,0,0,0,24,29.1,19.1,86,65,1.7,3.1,"東北東",6.9,"南南西",12.4,0,0,NA,NA,"47411","47411_2022_7"
2022-07-31,1007.3,1010.3,0,0,0,26.1,30.1,22,78,64,3.4,7.9,"西南西",14.2,"南西",8.1,0,0,NA,NA,"47411","47411_2022_7"
2022-07-01,993.1,1015,0,0,0,19,22.9,17,91,76,4.3,7.5,"南南西",10.5,"南南西",0.4,0,0,NA,NA,"47433","47433_2022_7"
2022-07-02,991.2,1013,0,0,0,19.2,20.8,17.3,99,92,2.1,4.2,"南南西",6.1,"南南西",0,0,0,NA,NA,"47433","47433_2022_7"
2022-07-03,987,1008.4,0,0,0,23.2,28.6,18,81,64,2.9,7.8,"北西",11,"北西",11.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-04,985.8,1007.2,3.5,2,1.5,22,28.3,17.6,92,62,2.1,7.5,"南南西",10.6,"南南西",2.8,0,0,NA,NA,"47433","47433_2022_7"
2022-07-05,987.2,1008.7,0,0,0,22.6,28,19.2,87,63,2,5.3,"北西",7.5,"北西",5.3,0,0,NA,NA,"47433","47433_2022_7"
2022-07-06,990.4,1012,0,0,0,22.4,28,18.6,83,63,4.3,8,"南南西",11.2,"南南西",7.5,0,0,NA,NA,"47433","47433_2022_7"
2022-07-07,992,1013.6,0,0,0,21.9,27.2,18.3,79,60,6,10.1,"南南西",13.5,"南西",12.4,0,0,NA,NA,"47433","47433_2022_7"
2022-07-08,989.4,1011,0,0,0,21.5,27.7,17.5,77,58,6,9.4,"南西",13.9,"南南西",9.1,0,0,NA,NA,"47433","47433_2022_7"
2022-07-09,986.6,1008.2,0,0,0,21.2,26.4,15.4,80,63,3.2,6.3,"南南西",10.1,"南南西",3.7,0,0,NA,NA,"47433","47433_2022_7"
2022-07-10,984.9,1006.3,0,0,0,23.5,30.6,19,80,53,2.8,6.8,"北西",9.9,"北北西",6.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-11,988.1,1009.5,0,0,0,23.7,30.4,19,80,55,2.9,7.1,"南南西",9.7,"南西",8.3,0,0,NA,NA,"47433","47433_2022_7"
2022-07-12,988.6,1010.1,5.5,3,1,23.1,26,20.7,84,70,2.8,6.6,"南南西",10,"南南西",0.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-13,988.4,1010,10,4,2,21.4,25.5,19.6,83,61,2.8,6.2,"南南西",8.9,"南西",0.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-14,986.3,1007.9,0,0,0,20.7,23.9,18.8,80,70,3.8,7.6,"南南西",11,"南南東",0.3,0,0,NA,NA,"47433","47433_2022_7"
2022-07-15,984.4,1006,0,0,0,20,23.1,18.4,79,68,4.4,11.1,"東南東",19.3,"東南東",0.5,0,0,NA,NA,"47433","47433_2022_7"
2022-07-16,986.3,1008.1,6,2,1,18.7,19.8,17.8,83,74,3.2,8.1,"東南東",14.1,"東",0.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-17,980.6,1002.1,29,6.5,1.5,19.5,24.8,16.8,90,64,1.6,3.7,"北西",6.4,"南東",0.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-18,980.9,1002.5,0,0,0,19.2,22.5,17.2,88,70,2.5,6.2,"北西",8.7,"北西",2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-19,981.3,1002.7,0,0,0,21.2,26.5,16.2,86,69,3,7.4,"南西",11.1,"南南西",2.1,0,0,NA,NA,"47433","47433_2022_7"
2022-07-20,981.6,1003,0,0,0,21.7,26.6,19,86,66,2.7,6.9,"北西",9.1,"西北西",4.9,0,0,NA,NA,"47433","47433_2022_7"
2022-07-21,983.7,1005.2,0,0,0,20.9,25.8,16.4,83,62,3.2,6.1,"北西",8.1,"北西",9.8,0,0,NA,NA,"47433","47433_2022_7"
2022-07-22,983.1,1004.7,1,1,0.5,20.7,28.1,15.6,83,56,1.8,5.4,"北西",7.8,"北北西",3.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-23,981.8,1003.3,5.5,2,1,20.5,23.8,18.6,86,74,2.5,5,"北西",6.8,"北東",0.1,0,0,NA,NA,"47433","47433_2022_7"
2022-07-24,985.8,1007.4,0,0,0,19.6,22.5,18.1,87,75,3,5.9,"北北西",8.5,"北北西",1.9,0,0,NA,NA,"47433","47433_2022_7"
2022-07-25,989.2,1010.8,0,0,0,20.6,26.3,16.6,80,60,2.4,7.1,"北西",9.2,"北西",10.3,0,0,NA,NA,"47433","47433_2022_7"
2022-07-26,989.5,1011.1,0,0,0,21.3,28.7,15.6,81,58,2,6.2,"北西",8,"北西",9.5,0,0,NA,NA,"47433","47433_2022_7"
2022-07-27,990.7,1012.3,0,0,0,22,28.6,18,81,50,2.3,8.4,"北北西",10.9,"北北西",10.2,0,0,NA,NA,"47433","47433_2022_7"
2022-07-28,993.4,1015,0,0,0,22.2,27.1,17.6,82,63,2.7,7.2,"北西",10.1,"北西",8.7,0,0,NA,NA,"47433","47433_2022_7"
2022-07-29,994.9,1016.6,0,0,0,22,29.2,18.3,85,60,2.4,7.5,"北西",11,"北西",8.4,0,0,NA,NA,"47433","47433_2022_7"
2022-07-30,992.2,1013.7,0,0,0,23.1,30.3,17.3,84,46,2.7,7.7,"北西",10.6,"北西",10.5,0,0,NA,NA,"47433","47433_2022_7"
2022-07-31,989.9,1011.3,1,1,1,23.2,27.7,19.7,88,71,2.6,8.2,"北西",11.1,"北西",2.9,0,0,NA,NA,"47433","47433_2022_7"
2022-07-01,1010.6,1014.7,0,0,0,18.5,21.5,16.2,85,76,6.5,8.6,"南南東",13.3,"南南東",4.9,0,0,NA,NA,"47421","47421_2022_7"
2022-07-02,1008.6,1012.7,0,0,0,19.1,21.3,17.5,93,84,1.8,5.2,"南南東",8.9,"南南東",0.9,0,0,NA,NA,"47421","47421_2022_7"
2022-07-03,1004.1,1008.1,0,0,0,24.6,30.9,18.2,75,51,2.5,5.3,"西南西",11.6,"西南西",13.4,0,0,NA,NA,"47421","47421_2022_7"
2022-07-04,1002.8,1006.9,1.5,1.5,1,22.3,27.2,18.7,87,68,2.8,6.1,"南南東",9.5,"南東",5.8,0,0,NA,NA,"47421","47421_2022_7"
2022-07-05,1004.9,1009,0,0,0,20.8,24.7,18.7,95,80,1.6,3.4,"北北東",4.7,"北東",2.4,0,0,NA,NA,"47421","47421_2022_7"
2022-07-06,1007.8,1011.9,0,0,0,21.5,24.7,19.3,86,74,6.1,9.1,"南南東",13.5,"南南東",12,0,0,NA,NA,"47421","47421_2022_7"
2022-07-07,1009.4,1013.5,0,0,0,21,25.1,18.7,82,66,7.2,9.3,"南東",15,"南東",12.2,0,0,NA,NA,"47421","47421_2022_7"
2022-07-08,1006.6,1010.7,0,0,0,19.7,22.6,18,89,80,7.6,10.2,"南南東",17.9,"南南東",3.4,0,0,NA,NA,"47421","47421_2022_7"
2022-07-09,1003.7,1007.8,0,0,0,21.1,25.4,17.7,79,66,6.5,9.3,"南東",16.4,"南南東",6.8,0,0,NA,NA,"47421","47421_2022_7"
2022-07-10,1002.8,1006.9,0,0,0,22.3,28.8,18.8,83,59,2.1,6.3,"北北西",9,"北北西",7.6,0,0,NA,NA,"47421","47421_2022_7"
2022-07-11,1005.6,1009.7,0,0,0,21.9,26.3,18.8,88,71,3.5,8.5,"南南東",13.6,"南南東",9,0,0,NA,NA,"47421","47421_2022_7"
2022-07-12,1005.6,1009.7,1,0.5,0.5,21.8,23.2,20.2,92,86,6.2,8.4,"南南東",13.2,"南東",0,0,0,NA,NA,"47421","47421_2022_7"
2022-07-13,1005.4,1009.5,2,1,0.5,20.7,22.8,19.2,81,53,5.7,7.7,"南南東",13.4,"南南東",0.6,0,0,NA,NA,"47421","47421_2022_7"
2022-07-14,1002.9,1007,0,0,0,21,24.1,18.6,80,67,8.5,10.8,"南東",18.4,"南東",8.1,0,0,NA,NA,"47421","47421_2022_7"
2022-07-15,1000.5,1004.6,7.5,2.5,0.5,19,20.5,17.8,91,80,10.1,13.8,"南東",23.1,"南東",0.1,0,0,NA,NA,"47421","47421_2022_7"
2022-07-16,1002.9,1007,5.5,1.5,0.5,18.2,19.3,17.3,91,84,8.2,11,"南南東",18.3,"南南東",1,0,0,NA,NA,"47421","47421_2022_7"
2022-07-17,998.1,1002.2,14.5,4.5,1,19.6,23.4,17.5,92,75,1.7,5.7,"南東",8.7,"南東",0,0,0,NA,NA,"47421","47421_2022_7"
2022-07-18,998.8,1002.9,1.5,1,1,18.9,21.7,17.1,92,75,1.8,3.5,"北北西",5.2,"北西",2.2,0,0,NA,NA,"47421","47421_2022_7"
2022-07-19,998.3,1002.4,0,0,0,21.2,25.1,16.9,86,75,5.4,7.5,"南南東",12.6,"南南東",3.5,0,0,NA,NA,"47421","47421_2022_7"
2022-07-20,999.4,1003.4,0,0,0,21.4,26,19,89,70,2.4,5.9,"北北西",10,"南南東",2.4,0,0,NA,NA,"47421","47421_2022_7"
2022-07-21,1001.6,1005.6,0,0,0,20.5,23.4,17.8,85,71,2.8,5.2,"西南西",8.8,"南西",9.3,0,0,NA,NA,"47421","47421_2022_7"
2022-07-22,1000.5,1004.5,0,0,0,21.3,26.5,17.1,85,68,3.4,6.8,"南南東",10.6,"南南東",5.4,0,0,NA,NA,"47421","47421_2022_7"
2022-07-23,999.5,1003.6,2,1,0.5,21,25.3,19.3,89,70,2.3,5.8,"西北西",8.6,"西北西",2.3,0,0,NA,NA,"47421","47421_2022_7"
2022-07-24,1003.9,1008,0,0,0,20,23.1,18.7,87,75,2.7,5.4,"北西",7.7,"北北西",1,0,0,NA,NA,"47421","47421_2022_7"
2022-07-25,1007,1011.1,0,0,0,20.7,24.2,17.8,81,65,2.1,4.4,"北北西",6.3,"北北西",9.6,0,0,NA,NA,"47421","47421_2022_7"
2022-07-26,1007.4,1011.4,0,0,0,21.5,25.4,17.5,84,64,1.7,3.7,"北北西",5.5,"北北西",8.7,0,0,NA,NA,"47421","47421_2022_7"
2022-07-27,1008.6,1012.7,0,0,0,22,25.7,18.3,86,69,2,4.8,"北北西",6.7,"北北西",9.4,0,0,NA,NA,"47421","47421_2022_7"
2022-07-28,1011.2,1015.3,0,0,0,23,26.4,20,82,66,2.2,4.5,"北北西",6.4,"北西",7.2,0,0,NA,NA,"47421","47421_2022_7"
